seed,state_idx,regime,sampler,K,temperature,new_modes_at_high_n,mean_pairwise_distance,effective_sample_diversity,duplicate_collapse_rate,trajectory_cluster_count,trajectory_cluster_entropy
4,1,low_diversity,ddim_eps,16,0.12,3.0,0.07176179653222947,1.6260268036458094,0.0,7.0,0.7941902682078384
4,1,low_diversity,clean_target_ablation,16,0.12,1.0,0.003377388543689,1.6320576820112878,0.0,6.0,0.8014411829270282
4,1,low_diversity,ddpm_eps,16,0.12,3.0,0.07328166003748018,1.6328882183471383,0.0,8.0,0.8342351606388009
4,2,low_diversity,ddim_eps,1,0.12,2.0,0.07219697414118714,1.6069543590360735,0.0,7.0,0.855382997824659
4,2,low_diversity,clean_target_ablation,1,0.12,0.0,0.04759598330872478,1.648899970192923,0.0,5.0,0.8392104419279935
4,2,low_diversity,consistency_1step,1,0.12,1.0,0.07132643134309354,1.6190309593756629,0.0,6.0,0.8994371137557648
4,2,low_diversity,ddim_eps,4,0.12,2.0,0.0726020845768436,1.621261020202074,0.0,7.0,0.7757103506875302
4,2,low_diversity,clean_target_ablation,4,0.12,3.0,0.01219837941266731,1.6370155389783345,0.0,6.0,0.7345183229923172
4,2,low_diversity,ddpm_eps,4,0.12,2.0,0.07220083035213057,1.6141285075355118,0.0,8.0,0.7709690972784715
4,2,low_diversity,ddim_eps,16,0.12,1.0,0.07512068664042297,1.6296133915352955,0.0,7.0,0.7829862534691446
4,2,low_diversity,clean_target_ablation,16,0.12,2.0,0.0031441110358994754,1.6150730762291015,0.0,8.0,0.8226453431924585
4,2,low_diversity,ddpm_eps,16,0.12,2.0,0.07684663607522424,1.629293366157222,0.0,8.0,0.7959728342198639
4,0,hidden_obstacle,ddim_eps,1,1.2,2.0,0.7264529336798404,1.6258975447801627,0.0,7.0,0.8759661622032295
4,0,hidden_obstacle,clean_target_ablation,1,1.2,3.0,0.4136560738160243,1.644396257936172,0.0,7.0,0.8178428416514982
4,0,hidden_obstacle,consistency_1step,1,1.2,0.0,0.7225966371696784,1.6040599150974297,0.0,6.0,0.8444732356004441
4,0,hidden_obstacle,ddim_eps,4,1.2,1.0,0.7142903507711498,1.6021714508906069,0.0,6.0,0.6332169954750629
4,0,hidden_obstacle,clean_target_ablation,4,1.2,1.0,0.13921090526446497,1.6454297829204216,0.0,6.0,0.8379449765968042
4,0,hidden_obstacle,ddpm_eps,4,1.2,1.0,0.7199460056439759,1.612875015173578,0.0,6.0,0.6757990697310039
4,0,hidden_obstacle,ddim_eps,16,1.2,0.0,0.6573551894672657,1.6484777461354378,0.0,8.0,0.9183743480019044
4,0,hidden_obstacle,clean_target_ablation,16,1.2,2.0,0.034110788577725225,1.6509818302309747,0.0,6.0,0.6879670009542627
4,0,hidden_obstacle,ddpm_eps,16,1.2,1.0,0.6566796907075279,1.6172656745655354,0.0,8.0,0.8965993966898155
4,1,hidden_obstacle,ddim_eps,1,1.2,2.0,0.729268293329004,1.6141888399645563,0.0,8.0,0.8670758269804714
4,1,hidden_obstacle,clean_target_ablation,1,1.2,3.0,0.4161709463344352,1.628926184874024,0.0,8.0,0.9586048612274566
4,1,hidden_obstacle,consistency_1step,1,1.2,3.0,0.7345555874021619,1.5938049380937778,0.0,7.0,0.8205264096423053
4,1,hidden_obstacle,ddim_eps,4,1.2,1.0,0.7230540032554491,1.622997117216528,0.0,8.0,0.7948675654146807
4,1,hidden_obstacle,clean_target_ablation,4,1.2,0.0,0.1175378580604293,1.6048769390684796,0.0,8.0,0.9065027789425524
4,1,hidden_obstacle,ddpm_eps,4,1.2,1.0,0.730411279316392,1.6216028772672952,0.0,8.0,0.7948675654146807
4,1,hidden_obstacle,ddim_eps,16,1.2,4.0,0.6694926492795605,1.6132158140986428,0.0,8.0,0.8806931879713898
4,1,hidden_obstacle,clean_target_ablation,16,1.2,0.0,0.032469014933027195,1.674701649672164,0.0,5.0,0.8922306461440672
4,1,hidden_obstacle,ddpm_eps,16,1.2,3.0,0.7037703102556131,1.6122767515662262,0.0,7.0,0.9002397825802746
4,2,hidden_obstacle,ddim_eps,1,1.2,4.0,0.7193471160985083,1.6182672522054744,0.0,7.0,0.7941902682078383
4,2,hidden_obstacle,clean_target_ablation,1,1.2,1.0,0.4176397855496051,1.6076814448288488,0.0,7.0,0.9035468476039689
4,2,hidden_obstacle,consistency_1step,1,1.2,0.0,0.7024755458705231,1.627805216459437,0.0,8.0,0.918955514390327
4,2,hidden_obstacle,ddim_eps,4,1.2,2.0,0.6752385500117647,1.611461921837905,0.0,7.0,0.9411277295779701
4,2,hidden_obstacle,clean_target_ablation,4,1.2,1.0,0.12044737967002232,1.6110870128540777,0.0,7.0,0.9484036323595844
4,2,hidden_obstacle,ddpm_eps,4,1.2,2.0,0.6766441924657947,1.5998308960146737,0.0,7.0,0.9338518267963558
4,2,hidden_obstacle,ddim_eps,16,1.2,1.0,0.7179247875034687,1.6214154161413792,0.0,3.0,0.5606987876177753
4,2,hidden_obstacle,clean_target_ablation,16,1.2,2.0,0.03260521805955498,1.6364012750178756,0.0,6.0,0.8559666892772081
4,2,hidden_obstacle,ddpm_eps,16,1.2,0.0,0.7363446908238575,1.6331236224189052,0.0,2.0,0.543564443196711
4,0,changed_friction,ddim_eps,1,0.95,1.0,0.5823724186664818,1.6327715305130464,0.0,6.0,0.7289976174920221
4,0,changed_friction,clean_target_ablation,1,0.95,0.0,0.3798092107970053,1.642457187719021,0.0,8.0,0.7948675654146807
4,0,changed_friction,consistency_1step,1,0.95,2.0,0.5462247482798426,1.5964035449110596,0.0,8.0,0.861111111107264
4,0,changed_friction,ddim_eps,4,0.95,3.0,0.5630614214507103,1.595511362724636,0.0,8.0,0.945346271749912
4,0,changed_friction,clean_target_ablation,4,0.95,1.0,0.10311352642919161,1.6433829348880684,0.0,6.0,0.6419516175673837
4,0,changed_friction,ddpm_eps,4,0.95,3.0,0.567863636812608,1.6016837376778408,0.0,8.0,0.945346271749912
4,0,changed_friction,ddim_eps,16,0.95,3.0,0.5327318389145844,1.6129883196241634,0.0,8.0,0.8715956597484232
4,0,changed_friction,clean_target_ablation,16,0.95,2.0,0.02538423402422331,1.6581209877349778,0.0,8.0,0.8905965702241266
4,0,changed_friction,ddpm_eps,16,0.95,3.0,0.5395426013141222,1.588148134250534,0.0,8.0,0.8226453431924585
4,1,changed_friction,ddim_eps,1,0.95,1.0,0.5330630064890531,1.640983671020737,0.0,7.0,0.837907518212516
4,1,changed_friction,clean_target_ablation,1,0.95,2.0,0.3389600433615521,1.6116979158361102,0.0,8.0,0.8784043402438825
4,1,changed_friction,consistency_1step,1,0.95,1.0,0.5836696272020686,1.6353803674555902,0.0,8.0,0.8228487846883269
4,1,changed_friction,ddim_eps,4,0.95,1.0,0.5580028826661493,1.6367240231063065,0.0,7.0,0.9332307798629708
4,1,changed_friction,clean_target_ablation,4,0.95,1.0,0.10156265703219794,1.6590349090272267,0.0,7.0,0.763024136023959
4,1,changed_friction,ddpm_eps,4,0.95,1.0,0.5558583951308529,1.632303222696454,0.0,8.0,0.8789473960398234
4,1,changed_friction,ddim_eps,16,0.95,4.0,0.5616792214095223,1.5961769354651905,0.0,8.0,0.9189555143903269
4,1,changed_friction,clean_target_ablation,16,0.95,3.0,0.0284661251541833,1.646092929545196,0.0,8.0,0.7212969955721744
4,1,changed_friction,ddpm_eps,16,0.95,2.0,0.5729793750789929,1.6123390649458083,0.0,7.0,0.835461606180314
4,2,changed_friction,ddim_eps,1,0.95,1.0,0.5989241510399725,1.639186068431636,0.0,6.0,0.7461503155644004
4,2,changed_friction,clean_target_ablation,1,0.95,3.0,0.3170935034409997,1.590547284863697,0.0,8.0,0.8406850696208864
4,2,changed_friction,consistency_1step,1,0.95,2.0,0.5540331685594583,1.6002556725332382,0.0,8.0,0.8121607945512993
4,2,changed_friction,ddim_eps,4,0.95,0.0,0.5759270968044397,1.616732843489488,0.0,6.0,0.7160582385067725
4,2,changed_friction,clean_target_ablation,4,0.95,3.0,0.10940332909415292,1.6385094620625715,0.0,6.0,0.9168063453935016
4,2,changed_friction,ddpm_eps,4,0.95,0.0,0.5780311327591002,1.6182710203756145,0.0,6.0,0.7160582385067725
4,2,changed_friction,ddim_eps,16,0.95,1.0,0.5615136270364004,1.6366519039763416,0.0,7.0,0.9332307798629708
4,2,changed_friction,clean_target_ablation,16,0.95,0.0,0.02579455538593999,1.6162952129587471,0.0,5.0,0.905703265764534
4,2,changed_friction,ddpm_eps,16,0.95,1.0,0.5832347059261865,1.6314678537506482,0.0,7.0,0.8923428328652752
4,0,action_noise,ddim_eps,1,1.05,0.0,0.5975475995620295,1.6323644398693555,0.0,6.0,0.7901396054225577
4,0,action_noise,clean_target_ablation,1,1.05,2.0,0.3997699345690945,1.611896918405066,0.0,8.0,0.8733033410875082
4,0,action_noise,consistency_1step,1,1.05,1.0,0.6757801552371042,1.6163211461210982,0.0,7.0,0.9002397825802746
4,0,action_noise,ddim_eps,4,1.05,3.0,0.6260659766761912,1.6220314365149655,0.0,8.0,0.8611111111072638
4,0,action_noise,clean_target_ablation,4,1.05,2.0,0.11346182845920853,1.6056043012051469,0.0,6.0,0.8845686114572897
4,0,action_noise,ddpm_eps,4,1.05,2.0,0.6258421906740271,1.6161257340855826,0.0,7.0,0.8720380502461502
4,0,action_noise,ddim_eps,16,1.05,1.0,0.5809668672046792,1.613482448411772,0.0,6.0,0.6678971982413096
4,0,action_noise,clean_target_ablation,16,1.05,2.0,0.029418780743449502,1.6441287993008769,0.0,6.0,0.7160582385067725
4,0,action_noise,ddpm_eps,16,1.05,2.0,0.5904648693903006,1.6220126157075632,0.0,7.0,0.7172193599259424
4,1,action_noise,ddim_eps,1,1.05,3.0,0.6296363270553738,1.612271844077579,0.0,8.0,0.9413116320908381
4,1,action_noise,clean_target_ablation,1,1.05,0.0,0.3779371259502912,1.6073460887388547,0.0,7.0,0.8910982888990029
4,1,action_noise,consistency_1step,1,1.05,3.0,0.6186351227629672,1.6118504958516677,0.0,8.0,0.9240184029542198
4,1,action_noise,ddim_eps,4,1.05,1.0,0.6418088785825019,1.643306346399869,0.0,8.0,0.9189555143903269
4,1,action_noise,clean_target_ablation,4,1.05,1.0,0.10677076724568178,1.6336164440289702,0.0,7.0,0.7958384571385428
4,1,action_noise,ddpm_eps,4,1.05,1.0,0.6434209351670986,1.6390487125588555,0.0,8.0,0.9229901540494007
4,1,action_noise,ddim_eps,16,1.05,1.0,0.610661980553775,1.6671523809295685,0.0,7.0,0.7912258683580835
4,1,action_noise,clean_target_ablation,16,1.05,0.0,0.026653357369533674,1.6071400718746438,0.0,5.0,0.7782337167971412
4,1,action_noise,ddpm_eps,16,1.05,1.0,0.6221778878743026,1.647252817122003,0.0,8.0,0.9189555143903269
4,2,action_noise,ddim_eps,1,1.05,2.0,0.6195792274173384,1.6141394134648688,0.0,5.0,0.7360899421404964
4,2,action_noise,clean_target_ablation,1,1.05,1.0,0.35314034222515817,1.6398244070897423,0.0,6.0,0.6879670009542627
4,2,action_noise,consistency_1step,1,1.05,2.0,0.6307927642864903,1.6040637243898992,0.0,6.0,0.959230146593311
4,2,action_noise,ddim_eps,4,1.05,1.0,0.7026419563484754,1.6340147053890721,0.0,8.0,0.9280530426132935
4,2,action_noise,clean_target_ablation,4,1.05,3.0,0.10717902188226308,1.610550022256226,0.0,8.0,0.9172097224587604
4,2,action_noise,ddpm_eps,4,1.05,1.0,0.7043525606703944,1.6298370292489188,0.0,8.0,0.9189555143903269
4,2,action_noise,ddim_eps,16,1.05,4.0,0.5904453568516445,1.6331353269906943,0.0,8.0,0.9169873275837117
4,2,action_noise,clean_target_ablation,16,1.05,4.0,0.02949521843475924,1.610578442363458,0.0,7.0,0.877831753102887
4,2,action_noise,ddpm_eps,16,1.05,3.0,0.6049837727301605,1.6390112807897275,0.0,8.0,0.8996940984470931
